source,biopolymer_type,material_composition,ha_wt_pct,pore_size_um,porosity_pct,printing_method,layer_thickness_um,density_g_cm3,compressive_strength_MPa,elastic_modulus_MPa,degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score,data_provenance
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLGA/HA,PLGA/HA (30wt% HA),30,97.9,59.08,SLA,289.01,0.77,30.86,5054.0,2.822,57.52,43.63,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLA/HA,PLA/HA (15wt% HA),15,481.58,86.82,electrospinning,146.19,0.201,5.09,268.2,1.423,64.32,82.18,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLGA/HA,PLGA/HA (20wt% HA),20,198.18,38.68,electrospinning,279.81,1.044,53.26,8209.0,2.732,66.35,41.72,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Chitosan/HA,Chitosan/HA (10wt% HA),10,255.36,79.23,freeze drying,189.57,0.327,6.1,516.7,2.711,78.92,87.2,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PGA/HA,PGA/HA (20wt% HA),20,313.87,75.77,SLA,379.86,0.449,15.39,1397.0,8.03,73.82,61.03,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PGA/HA,PGA/HA (30wt% HA),30,646.33,58.38,electrospinning,214.37,0.839,44.92,5549.3,6.307,64.71,27.19,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Chitosan/HA,Chitosan/HA (10wt% HA),10,622.0,82.18,freeze drying,232.09,0.281,3.95,417.2,2.224,73.5,87.12,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLA/HA,PLA/HA (15wt% HA),15,244.31,76.89,salt leaching,286.98,0.353,12.31,919.3,1.516,82.06,77.07,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PGA/HA,PGA/HA (30wt% HA),30,550.83,73.12,FDM,361.71,0.542,20.52,2202.3,8.254,56.68,42.1,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLA/HA,PLA/HA (15wt% HA),15,551.43,88.7,FDM,311.17,0.172,4.03,206.8,1.656,50.3,81.66,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PGA/HA,PGA/HA (10wt% HA),10,170.25,52.49,freeze drying,259.35,0.804,35.52,2892.0,6.628,70.3,35.3,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Gelatin,Gelatin,0,441.56,59.86,electrospinning,169.66,0.542,2.36,22.4,5.521,75.3,59.79,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Gelatin/HA,Gelatin/HA (20wt% HA),20,353.87,39.48,freeze drying,203.67,1.035,36.45,6237.2,5.693,70.61,36.57,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLGA/HA,PLGA/HA (15wt% HA),15,316.45,36.4,SLS,207.69,1.025,41.66,7057.3,3.352,57.89,41.07,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Chitosan/HA,Chitosan/HA (30wt% HA),30,683.63,76.7,electrospinning,373.19,0.449,14.44,1578.4,2.203,67.76,65.65,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PGA,PGA,0,464.95,68.2,electrospinning,303.33,0.487,18.91,382.4,7.656,56.69,64.05,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLA/HA,PLA/HA (10wt% HA),10,100.69,77.32,SLA,209.46,0.325,8.97,548.3,1.508,54.7,64.96,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Chitosan/HA,Chitosan/HA (10wt% HA),10,646.36,61.85,SLS,349.14,0.601,16.42,1914.2,2.472,50.11,61.71,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLA/HA,PLA/HA (15wt% HA),15,167.27,87.77,electrospinning,389.95,0.187,4.9,262.8,1.675,73.19,78.95,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLGA,PLGA,0,156.63,45.87,electrospinning,210.58,0.725,20.42,616.4,3.712,68.05,48.57,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PCL/HA,PCL/HA (15wt% HA),15,628.23,31.5,freeze drying,268.42,0.99,38.92,5951.0,0.22,60.8,25.78,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLGA,PLGA,0,666.68,38.39,salt leaching,191.31,0.826,22.26,671.8,3.211,46.78,42.96,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Gelatin/HA,Gelatin/HA (30wt% HA),30,339.86,86.76,SLA,322.68,0.25,4.89,530.2,8.285,72.25,81.35,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PGA,PGA,0,214.71,71.42,SLA,233.41,0.437,13.44,316.4,9.274,64.41,77.5,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PGA,PGA,0,197.68,53.89,salt leaching,136.65,0.706,28.61,653.0,8.057,74.29,42.5,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PGA,PGA,0,567.93,89.33,freeze drying,161.56,0.163,3.19,36.4,10.953,57.76,43.35,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Chitosan,Chitosan,0,690.1,46.64,freeze drying,396.26,0.747,12.31,790.4,2.04,49.69,48.3,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PCL/HA,PCL/HA (20wt% HA),20,188.03,49.43,electrospinning,115.72,0.782,29.25,4574.6,0.199,66.06,40.55,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Chitosan,Chitosan,0,217.36,57.12,electrospinning,284.53,0.6,10.91,598.5,2.128,70.15,88.22,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLA/HA,PLA/HA (15wt% HA),15,344.29,80.84,electrospinning,132.39,0.293,7.33,679.3,1.229,75.02,73.93,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PGA/HA,PGA/HA (20wt% HA),20,419.98,67.98,freeze drying,197.56,0.594,25.01,2151.5,8.142,64.59,54.45,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Gelatin/HA,Gelatin/HA (30wt% HA),30,421.83,82.66,salt leaching,359.65,0.328,6.43,802.9,6.986,72.87,67.96,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLA/HA,PLA/HA (10wt% HA),10,492.37,55.61,SLA,212.29,0.635,25.98,2528.8,1.056,50.87,49.29,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Gelatin/HA,Gelatin/HA (30wt% HA),30,160.67,52.36,freeze drying,117.99,0.9,33.52,6265.8,5.771,82.1,44.01,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLGA/HA,PLGA/HA (30wt% HA),30,258.33,33.09,FDM,193.73,1.26,62.52,13013.0,2.788,55.06,36.75,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Chitosan/HA,Chitosan/HA (10wt% HA),10,252.71,36.89,salt leaching,167.85,0.994,35.22,5142.0,1.942,68.19,51.38,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLA/HA,PLA/HA (20wt% HA),20,594.27,85.75,SLA,180.23,0.231,6.5,393.9,1.599,52.31,67.51,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PCL/HA,PCL/HA (20wt% HA),20,123.14,69.44,FDM,322.29,0.472,15.68,1501.3,0.256,66.25,50.71,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PGA/HA,PGA/HA (30wt% HA),30,663.67,49.46,FDM,278.87,1.019,61.87,6744.3,5.684,44.76,20.83,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLGA/HA,PLGA/HA (15wt% HA),15,336.79,66.42,freeze drying,164.67,0.541,16.67,1515.0,3.48,81.24,71.56,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Gelatin/HA,Gelatin/HA (10wt% HA),10,325.06,32.73,FDM,279.8,1.029,24.4,3767.8,5.53,66.88,38.19,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLA,PLA,0,347.01,59.84,freeze drying,138.76,0.498,16.54,598.9,1.424,82.47,68.89,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Gelatin,Gelatin,0,365.05,56.17,SLS,123.36,0.592,2.97,29.5,6.692,62.77,48.6,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLA/HA,PLA/HA (10wt% HA),10,667.52,40.31,electrospinning,238.03,0.854,35.77,4873.7,1.173,45.96,32.83,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Chitosan,Chitosan,0,272.37,53.75,SLS,201.85,0.648,9.61,695.6,2.142,64.95,70.41,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PGA/HA,PGA/HA (10wt% HA),10,587.75,73.64,SLA,344.51,0.446,15.05,743.5,7.723,48.66,56.06,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLA,PLA,0,469.33,87.08,freeze drying,239.19,0.16,2.97,63.0,1.754,70.4,77.92,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Chitosan/HA,Chitosan/HA (10wt% HA),10,468.87,81.85,FDM,145.29,0.286,4.94,381.6,2.705,68.68,81.21,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLA/HA,PLA/HA (10wt% HA),10,103.32,57.7,SLS,210.62,0.605,27.0,1897.5,1.353,58.53,49.41,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLGA/HA,PLGA/HA (20wt% HA),20,570.93,63.26,salt leaching,368.76,0.625,22.75,2970.5,3.228,63.95,53.64,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLA/HA,PLA/HA (15wt% HA),15,637.46,36.21,electrospinning,203.03,0.974,53.31,5867.9,0.865,52.56,32.64,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Chitosan/HA,Chitosan/HA (20wt% HA),20,305.62,66.59,salt leaching,375.38,0.585,16.17,2215.0,2.285,84.61,79.39,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLA/HA,PLA/HA (10wt% HA),10,500.6,35.67,electrospinning,185.24,0.921,52.02,5558.3,1.051,49.18,31.08,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Gelatin,Gelatin,0,272.34,85.0,electrospinning,296.82,0.202,0.6,3.3,8.689,69.05,39.8,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PGA,PGA,0,593.95,70.21,electrospinning,321.63,0.456,14.28,349.1,9.158,58.42,50.75,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PGA,PGA,0,291.87,87.07,SLA,329.85,0.198,4.14,53.7,8.491,69.07,57.74,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Chitosan/HA,Chitosan/HA (30wt% HA),30,103.4,83.02,freeze drying,201.03,0.327,7.71,746.1,2.204,80.81,83.8,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PCL/HA,PCL/HA (30wt% HA),30,334.73,56.26,SLA,302.91,0.764,35.27,5954.3,0.249,74.13,47.35,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PCL/HA,PCL/HA (10wt% HA),10,566.31,87.94,SLA,371.19,0.162,3.14,130.8,0.358,54.85,59.83,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLGA/HA,PLGA/HA (20wt% HA),20,679.09,61.65,freeze drying,345.07,0.653,21.97,2570.2,3.669,69.19,48.97,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLA/HA,PLA/HA (30wt% HA),30,607.72,80.75,SLA,185.52,0.349,12.83,1016.5,1.177,55.36,71.78,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PCL/HA,PCL/HA (15wt% HA),15,656.89,83.08,salt leaching,224.47,0.245,5.06,396.6,0.341,57.95,56.45,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLA/HA,PLA/HA (30wt% HA),30,570.66,69.0,SLS,141.28,0.562,23.2,3185.0,1.337,61.21,54.79,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Chitosan,Chitosan,0,91.78,84.35,SLA,164.7,0.219,2.31,74.5,2.571,53.04,59.31,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PGA,PGA,0,340.29,32.86,salt leaching,338.17,1.027,60.56,1370.6,6.472,60.12,35.96,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Chitosan,Chitosan,0,260.59,73.11,SLS,100.47,0.376,4.76,200.0,2.487,59.75,100.0,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLA/HA,PLA/HA (20wt% HA),20,567.58,62.64,FDM,252.29,0.606,25.34,2807.1,1.265,68.79,49.95,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLA/HA,PLA/HA (10wt% HA),10,293.78,77.31,electrospinning,319.88,0.325,9.8,551.1,1.512,65.34,80.76,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PGA/HA,PGA/HA (30wt% HA),30,563.07,40.51,electrospinning,239.39,1.199,66.43,10357.0,5.431,56.53,27.45,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLA/HA,PLA/HA (10wt% HA),10,570.49,42.1,SLS,365.74,0.829,39.18,4603.5,1.238,47.32,33.46,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Gelatin,Gelatin,0,614.53,47.17,electrospinning,114.34,0.713,3.41,39.8,5.632,61.63,46.92,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLGA/HA,PLGA/HA (10wt% HA),10,387.65,88.42,freeze drying,249.26,0.176,2.58,134.6,4.293,70.84,82.97,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
